,i,time
204,153,0.013399362564086914
205,154,0.012171506881713867
206,155,0.010065317153930664
207,156,0.010160446166992188
208,157,0.012395143508911133
209,158,0.011682510375976562
210,159,0.01070713996887207
211,160,0.012050867080688477
212,161,0.011029243469238281
213,162,0.01378488540649414
214,163,0.011136531829833984
215,164,0.013631105422973633
216,165,0.01233983039855957
217,166,0.012864828109741211
218,167,0.011535406112670898
219,168,0.010643482208251953
220,169,0.013914823532104492
221,170,0.012482643127441406
222,171,0.01224517822265625
223,172,0.013999700546264648
224,173,0.012092828750610352
225,174,0.01519775390625
226,175,0.01234745979309082
227,176,0.013973236083984375
228,177,0.013304948806762695
229,178,0.013088226318359375
230,179,0.013467550277709961
231,180,0.01291799545288086
232,181,0.014132261276245117
233,182,0.01529073715209961
234,183,0.014412641525268555
235,184,0.0159604549407959
236,185,0.011371135711669922
237,186,0.015212297439575195
238,187,0.013367891311645508
239,188,0.01535177230834961
240,189,0.012722253799438477
241,190,0.010548591613769531
242,191,0.013781070709228516
243,192,0.011114120483398438
244,193,0.014511823654174805
245,194,0.01414346694946289
246,195,0.01156163215637207
247,196,0.0134735107421875
248,197,0.013954877853393555
249,198,0.014932632446289062
250,199,0.014082908630371094
251,200,0.014029979705810547
252,201,0.013685226440429688
253,202,0.01466226577758789
254,203,0.014580965042114258
255,204,0.015272378921508789
256,205,0.01555490493774414
257,206,0.013420343399047852
258,207,0.01432347297668457
259,208,0.015123128890991211
260,209,0.013629913330078125
261,210,0.01527547836303711
262,211,0.015627622604370117
263,212,0.015743017196655273
264,213,0.013196706771850586
265,214,0.014253854751586914
266,215,0.015767335891723633
267,216,0.015560388565063477
268,217,0.016791105270385742
269,218,0.01621699333190918
270,219,0.019750118255615234
271,220,0.016469955444335938
272,221,0.017117977142333984
273,222,0.016489028930664062
274,223,0.01630258560180664
275,224,0.01653289794921875
276,225,0.018967866897583008
277,226,0.015364408493041992
278,227,0.017841815948486328
279,228,0.015037059783935547
280,229,0.01725602149963379
281,230,0.01528310775756836
282,231,0.01823592185974121
283,232,0.016314268112182617
284,233,0.016622304916381836
285,234,0.0172879695892334
286,235,0.014458656311035156
287,236,0.014041900634765625
288,237,0.016510725021362305
289,238,0.013954401016235352
290,239,0.0160369873046875
291,240,0.015352249145507812
292,241,0.017962932586669922
293,242,0.017091989517211914
294,243,0.018031835556030273
295,244,0.018450498580932617
296,245,0.019425153732299805
297,246,0.018697738647460938
298,247,0.017729759216308594
299,248,0.016745805740356445
300,249,0.01302790641784668
301,250,0.018879413604736328
302,251,0.016608238220214844
303,252,0.016406774520874023
304,253,0.018680572509765625
305,254,0.016176700592041016
306,255,0.01413869857788086
307,256,0.016077280044555664
308,257,0.01599907875061035
309,258,0.016618728637695312
310,259,0.017595767974853516
311,260,0.0169219970703125
312,261,0.015411376953125
313,262,0.014076709747314453
314,263,0.01877140998840332
315,264,0.020664691925048828
316,265,0.019749879837036133
317,266,0.016914844512939453
318,267,0.01706981658935547
319,268,0.01736140251159668
320,269,0.018987178802490234
321,270,0.019164085388183594
322,271,0.017300128936767578
323,272,0.017493009567260742
324,273,0.01485133171081543
325,274,0.018243789672851562
326,275,0.013353824615478516
327,276,0.02035808563232422
328,277,0.018645048141479492
329,278,0.014731407165527344
330,279,0.020659685134887695
331,280,0.01778411865234375
332,281,0.019447803497314453
333,282,0.017441511154174805
334,283,0.02191781997680664
335,284,0.019669771194458008
336,285,0.017261743545532227
337,286,0.019527673721313477
338,287,0.018617868423461914
339,288,0.021187305450439453
340,289,0.018309354782104492
341,290,0.01934647560119629
342,291,0.01772904396057129
343,292,0.018694639205932617
344,293,0.01954197883605957
345,294,0.018827438354492188
346,295,0.020672321319580078
347,296,0.01881265640258789
348,297,0.017900943756103516
349,298,0.019403934478759766
350,299,0.018450260162353516
351,300,0.016085386276245117
352,301,0.016010761260986328
353,302,0.016312599182128906
354,303,0.015512943267822266
355,304,0.019208431243896484
356,305,0.020581722259521484
357,306,0.019689559936523438
358,307,0.019788026809692383
359,308,0.020050525665283203
360,309,0.020488739013671875
361,310,0.019117355346679688
362,311,0.031165122985839844
363,312,0.018611907958984375
364,313,0.019860267639160156
365,314,0.021472692489624023
366,315,0.019701004028320312
367,316,0.020209074020385742
368,317,0.020251035690307617
369,318,0.01747417449951172
370,319,0.021132946014404297
371,320,0.020656585693359375
372,321,0.019586801528930664
373,322,0.016590595245361328
374,323,0.018535375595092773
375,324,0.021420717239379883
376,325,0.022434234619140625
377,326,0.022220611572265625
378,327,0.016759634017944336
379,328,0.021093368530273438
380,329,0.021193265914916992
381,330,0.02305769920349121
382,331,0.019485950469970703
383,332,0.016344785690307617
384,333,0.02116703987121582
385,334,0.021500349044799805
386,335,0.02250838279724121
387,336,0.016519546508789062
388,337,0.014233589172363281
389,338,0.021867990493774414
390,339,0.023422718048095703
391,340,0.02269911766052246
392,341,0.018177509307861328
393,342,0.02352166175842285
394,343,0.02186870574951172
395,344,0.02155137062072754
396,345,0.019298315048217773
397,346,0.011843681335449219
398,347,0.02718329429626465
399,348,0.025961875915527344
400,349,0.018877267837524414
401,350,0.014444828033447266
402,351,0.021782636642456055
403,352,0.018402576446533203
404,353,0.021025419235229492
405,354,0.02085590362548828
406,355,0.021538972854614258
407,356,0.02384471893310547
408,357,0.0211942195892334
409,358,0.024721622467041016
410,359,0.018385887145996094
411,360,0.022638797760009766
412,361,0.02069091796875
413,362,0.019167661666870117
414,363,0.014731407165527344
415,364,0.01615595817565918
416,365,0.02005791664123535
417,366,0.0207979679107666
418,367,0.017610788345336914
419,368,0.02436661720275879
420,369,0.022138118743896484
421,370,0.023051738739013672
422,371,0.022896528244018555
423,372,0.024062633514404297
424,373,0.023402929306030273
425,374,0.02454066276550293
426,375,0.02281951904296875
427,376,0.02370429039001465
428,377,0.022150754928588867
429,378,0.02226877212524414
430,379,0.023079395294189453
431,380,0.022870779037475586
432,381,0.024578332901000977
433,382,0.022129535675048828
434,383,0.02004218101501465
435,384,0.022607803344726562
436,385,0.023282527923583984
437,386,0.024385452270507812
438,387,0.023108959197998047
439,388,0.024507522583007812
440,389,0.02317523956298828
441,390,0.02224874496459961
442,391,0.023703813552856445
443,392,0.025593996047973633
444,393,0.028714895248413086
445,394,0.023190021514892578
446,395,0.02245163917541504
447,396,0.023579120635986328
448,397,0.019640445709228516
449,398,0.01632976531982422
450,399,0.02337026596069336
451,400,0.0248873233795166
452,401,0.0247194766998291
453,402,0.02383565902709961
454,403,0.023061513900756836
455,404,0.019678115844726562
456,405,0.015503168106079102
457,406,0.023166656494140625
458,407,0.01981186866760254
459,408,0.02488088607788086
460,409,0.024845361709594727
461,410,0.024214744567871094
462,411,0.02548956871032715
463,412,0.024801254272460938
464,413,0.024550676345825195
465,414,0.026561498641967773
466,415,0.06958270072937012
467,416,0.024668216705322266
468,417,0.06063961982727051
469,418,0.026470184326171875
470,419,0.02487468719482422
471,420,0.02606344223022461
472,421,0.0420374870300293
473,422,0.025298118591308594
474,423,0.024855375289916992
475,424,0.018091917037963867
476,425,0.06096172332763672
477,426,0.020433902740478516
478,427,0.029442310333251953
479,428,0.04538369178771973
480,429,0.1659550666809082
481,430,0.017824411392211914
482,431,0.13724112510681152
483,432,0.09533357620239258
484,433,0.12320280075073242
485,434,0.030684471130371094
486,435,0.02449631690979004
487,436,0.0847015380859375
488,437,0.09367012977600098
489,438,0.024765968322753906
490,439,0.022281408309936523
491,440,0.00957345962524414
492,441,0.07998895645141602
493,442,0.021422624588012695
494,443,0.02264237403869629
495,444,0.01727008819580078
496,445,0.024624109268188477
497,446,0.02638721466064453
498,447,0.030353784561157227
499,448,0.02853703498840332
