,i,time
511,511,0.007666826248168945
512,512,0.003754138946533203
513,513,0.006546735763549805
514,514,0.0037674903869628906
515,515,0.0038115978240966797
516,516,0.0060596466064453125
517,517,0.003954172134399414
518,518,0.006529092788696289
519,519,0.00439453125
520,520,0.0038459300994873047
521,521,0.006631135940551758
522,522,0.005974531173706055
523,523,0.011308908462524414
524,524,0.004576206207275391
525,525,0.004137277603149414
526,526,0.006330013275146484
527,527,0.004755973815917969
528,528,0.007732391357421875
529,529,0.00412440299987793
530,530,0.00600886344909668
531,531,0.012725591659545898
532,532,0.004776477813720703
533,533,0.006963253021240234
534,534,0.0036153793334960938
535,535,0.004051923751831055
536,536,0.006133079528808594
537,537,0.004058361053466797
538,538,0.011237859725952148
539,539,0.003945827484130859
540,540,0.004125356674194336
541,541,0.006768465042114258
542,542,0.004030466079711914
543,543,0.006548166275024414
544,544,0.004659891128540039
545,545,0.0040590763092041016
546,546,0.007005453109741211
547,547,0.003598451614379883
548,548,0.00567936897277832
549,549,0.0033829212188720703
550,550,0.004059314727783203
551,551,0.005784034729003906
552,552,0.003557920455932617
553,553,0.006939888000488281
554,554,0.0032439231872558594
555,555,0.003218412399291992
556,556,0.0057506561279296875
557,557,0.003345966339111328
558,558,0.006197690963745117
559,559,0.003641366958618164
560,560,0.004210710525512695
561,561,0.0066986083984375
562,562,0.004038095474243164
563,563,0.006373882293701172
564,564,0.0032837390899658203
565,565,0.004085540771484375
566,566,0.0063517093658447266
567,567,0.003569364547729492
568,568,0.005970001220703125
569,569,0.003646373748779297
570,570,0.003787517547607422
571,571,0.007472991943359375
572,572,0.003876924514770508
573,573,0.006877422332763672
574,574,0.0035452842712402344
575,575,0.004340648651123047
576,576,0.0063626766204833984
577,577,0.00469970703125
578,578,0.007194042205810547
579,579,0.0038366317749023438
580,580,0.004635810852050781
581,581,0.007414340972900391
582,582,0.003320932388305664
583,583,0.00660395622253418
584,584,0.0035521984100341797
585,585,0.0035614967346191406
586,586,0.006498098373413086
587,587,0.003400087356567383
588,588,0.006048917770385742
589,589,0.003965139389038086
590,590,0.0042383670806884766
591,591,0.008346319198608398
592,592,0.0033788681030273438
593,593,0.0058746337890625
594,594,0.003751039505004883
595,595,0.004115581512451172
596,596,0.00905919075012207
597,597,0.0035696029663085938
598,598,0.006525516510009766
599,599,0.0036399364471435547
600,600,0.003428220748901367
601,601,0.006243705749511719
602,602,0.003473520278930664
603,603,0.006227731704711914
604,604,0.0035305023193359375
605,605,0.00389862060546875
606,606,0.007292747497558594
607,607,0.0042266845703125
608,608,0.006949186325073242
609,609,0.003377199172973633
610,610,0.003715991973876953
611,611,0.006295204162597656
612,612,0.0037508010864257812
613,613,0.0071773529052734375
614,614,0.004183769226074219
615,615,0.0032935142517089844
616,616,0.006328105926513672
617,617,0.0036225318908691406
618,618,0.008419036865234375
619,619,0.0039806365966796875
620,620,0.0034677982330322266
621,621,0.007694721221923828
622,622,0.003474712371826172
623,623,0.006727457046508789
624,624,0.0039048194885253906
625,625,0.003554105758666992
626,626,0.0069124698638916016
627,627,0.003289461135864258
628,628,0.0060732364654541016
629,629,0.0035393238067626953
630,630,0.003548860549926758
631,631,0.006032466888427734
632,632,0.0034346580505371094
633,633,0.0062677860260009766
634,634,0.003512859344482422
635,635,0.0035827159881591797
636,636,0.006385087966918945
637,637,0.0034303665161132812
638,638,0.0059871673583984375
639,639,0.003737211227416992
640,640,0.003383159637451172
641,641,0.005951404571533203
642,642,0.003545045852661133
643,643,0.006494760513305664
644,644,0.004410743713378906
645,645,0.003399372100830078
646,646,0.005944728851318359
647,647,0.003211498260498047
648,648,0.0063817501068115234
649,649,0.0032105445861816406
650,650,0.0038671493530273438
651,651,0.007166385650634766
652,652,0.003626108169555664
653,653,0.005968809127807617
654,654,0.0033261775970458984
655,655,0.003767251968383789
656,656,0.006659746170043945
657,657,0.0034933090209960938
658,658,0.006387948989868164
659,659,0.003626585006713867
660,660,0.0032906532287597656
661,661,0.0063934326171875
662,662,0.004162788391113281
663,663,0.006585121154785156
664,664,0.00482940673828125
665,665,0.0035812854766845703
666,666,0.005878448486328125
667,667,0.0036745071411132812
668,668,0.007872581481933594
669,669,0.0034258365631103516
670,670,0.003687143325805664
671,671,0.007207393646240234
672,672,0.003722667694091797
673,673,0.006155729293823242
674,674,0.003535747528076172
675,675,0.003515005111694336
676,676,0.007107973098754883
677,677,0.004893064498901367
678,678,0.00602412223815918
679,679,0.0032033920288085938
680,680,0.003258228302001953
681,681,0.006357669830322266
682,682,0.003431558609008789
683,683,0.006161928176879883
684,684,0.0038754940032958984
685,685,0.004494667053222656
686,686,0.006070613861083984
687,687,0.003696441650390625
688,688,0.006961345672607422
689,689,0.004274129867553711
690,690,0.0037353038787841797
691,691,0.005922555923461914
692,692,0.003403186798095703
693,693,0.005806922912597656
694,694,0.004654645919799805
695,695,0.004782438278198242
696,696,0.006662607192993164
697,697,0.004010200500488281
698,698,0.007430076599121094
699,699,0.003568887710571289
700,700,0.0033957958221435547
701,701,0.00642848014831543
702,702,0.003348827362060547
703,703,0.004506587982177734
704,704,0.006607532501220703
705,705,0.0033016204833984375
706,706,0.0072138309478759766
707,707,0.003967761993408203
708,708,0.0033402442932128906
709,709,0.007202863693237305
710,710,0.003643512725830078
711,711,0.006815671920776367
712,712,0.003908634185791016
713,713,0.0034275054931640625
714,714,0.0071489810943603516
715,715,0.004342079162597656
716,716,0.006947994232177734
717,717,0.003984212875366211
718,718,0.004532814025878906
719,719,0.00808405876159668
720,720,0.004294633865356445
721,721,0.005896568298339844
722,722,0.0045986175537109375
723,723,0.003304004669189453
724,724,0.007164716720581055
725,725,0.0035309791564941406
726,726,0.006147861480712891
727,727,0.010764360427856445
728,728,0.008896350860595703
729,729,0.006318569183349609
730,730,0.0064051151275634766
731,731,0.008678197860717773
732,732,0.0056476593017578125
733,733,0.0058286190032958984
734,734,0.011811256408691406
735,735,0.004407644271850586
736,736,0.005906343460083008
737,737,0.0041506290435791016
738,738,0.004155874252319336
739,739,0.006444215774536133
740,740,0.003631591796875
741,741,0.005907773971557617
742,742,0.0035076141357421875
743,743,0.00330352783203125
744,744,0.00616145133972168
745,745,0.003782510757446289
746,746,0.006369829177856445
747,747,0.0036106109619140625
748,748,0.004454135894775391
749,749,0.007700443267822266
750,750,0.003877401351928711
751,751,0.0068416595458984375
752,752,0.0042607784271240234
753,753,0.004694938659667969
754,754,0.006890296936035156
755,755,0.0037994384765625
756,756,0.006859302520751953
757,757,0.00415349006652832
758,758,0.004403114318847656
759,759,0.006790637969970703
760,760,0.0035986900329589844
761,761,0.006973981857299805
762,762,0.0039250850677490234
763,763,0.0043413639068603516
764,764,0.006748199462890625
765,765,0.0038995742797851562
766,766,0.005916595458984375
767,767,0.0037050247192382812
768,768,0.0033216476440429688
769,769,0.007096529006958008
770,770,0.003426074981689453
771,771,0.006052255630493164
772,772,0.0036096572875976562
773,773,0.0050051212310791016
774,774,0.006124973297119141
775,775,0.0049703121185302734
776,776,0.0064830780029296875
777,777,0.0035314559936523438
778,778,0.0035614967346191406
779,779,0.006436347961425781
780,780,0.0034313201904296875
781,781,0.006644010543823242
782,782,0.004069328308105469
783,783,0.0035402774810791016
784,784,0.007119417190551758
785,785,0.004074573516845703
786,786,0.0064656734466552734
787,787,0.004170656204223633
788,788,0.0035789012908935547
789,789,0.006932735443115234
790,790,0.00437617301940918
791,791,0.007249116897583008
792,792,0.0033457279205322266
793,793,0.0031270980834960938
794,794,0.00598454475402832
795,795,0.0040705204010009766
796,796,0.0071239471435546875
797,797,0.003983736038208008
798,798,0.0034055709838867188
799,799,0.006535768508911133
800,800,0.0033719539642333984
801,801,0.00667572021484375
802,802,0.0034537315368652344
803,803,0.0035228729248046875
804,804,0.005974769592285156
805,805,0.0035467147827148438
806,806,0.006802797317504883
807,807,0.003953456878662109
808,808,0.0034017562866210938
809,809,0.0071146488189697266
810,810,0.004250764846801758
811,811,0.006972789764404297
812,812,0.003427267074584961
813,813,0.0037841796875
814,814,0.006619930267333984
815,815,0.0031385421752929688
816,816,0.006070375442504883
817,817,0.003317117691040039
818,818,0.003969669342041016
819,819,0.008007287979125977
820,820,0.003422975540161133
821,821,0.0059435367584228516
822,822,0.003365039825439453
823,823,0.0034296512603759766
824,824,0.007988214492797852
825,825,0.003417491912841797
826,826,0.0055637359619140625
827,827,0.003434419631958008
828,828,0.004882097244262695
829,829,0.006497383117675781
830,830,0.003981590270996094
831,831,0.005853891372680664
832,832,0.0035033226013183594
833,833,0.0037813186645507812
834,834,0.006630659103393555
835,835,0.0039980411529541016
836,836,0.003017902374267578
837,837,0.007462978363037109
838,838,0.0037467479705810547
839,839,0.006266593933105469
840,840,0.003732442855834961
841,841,0.003371715545654297
842,842,0.006995201110839844
843,843,0.0037806034088134766
844,844,0.007079124450683594
845,845,0.0031735897064208984
846,846,0.004575014114379883
847,847,0.006192684173583984
848,848,0.0032968521118164062
849,849,0.005941152572631836
850,850,0.003340005874633789
851,851,0.004500865936279297
852,852,0.006858110427856445
853,853,0.003887653350830078
854,854,0.0066356658935546875
855,855,0.0036373138427734375
856,856,0.0043032169342041016
857,857,0.006531238555908203
858,858,0.004340171813964844
859,859,0.007021903991699219
860,860,0.0033407211303710938
861,861,0.0036149024963378906
862,862,0.005784273147583008
863,863,0.003460407257080078
864,864,0.007401227951049805
865,865,0.003963470458984375
866,866,0.003461122512817383
867,867,0.0072286128997802734
868,868,0.003389120101928711
869,869,0.006067037582397461
870,870,0.0036554336547851562
871,871,0.003751993179321289
872,872,0.0074002742767333984
873,873,0.003599405288696289
874,874,0.006004810333251953
875,875,0.0034673213958740234
876,876,0.003342866897583008
877,877,0.0057604312896728516
878,878,0.003714323043823242
879,879,0.006177425384521484
880,880,0.0036094188690185547
881,881,0.003882884979248047
882,882,0.006072998046875
883,883,0.0033206939697265625
884,884,0.006265163421630859
885,885,0.003534555435180664
886,886,0.004222393035888672
887,887,0.007111549377441406
888,888,0.003351449966430664
889,889,0.00710296630859375
890,890,0.0037038326263427734
891,891,0.00417637825012207
892,892,0.007082939147949219
893,893,0.003715038299560547
894,894,0.005639314651489258
895,895,0.003923892974853516
896,896,0.004895925521850586
897,897,0.006316423416137695
898,898,0.003736257553100586
899,899,0.0077130794525146484
900,900,0.0032815933227539062
901,901,0.0036172866821289062
902,902,0.006545543670654297
903,903,0.004045248031616211
904,904,0.0071637630462646484
905,905,0.0035881996154785156
906,906,0.003921031951904297
907,907,0.006405353546142578
908,908,0.0037381649017333984
909,909,0.006989002227783203
910,910,0.0033521652221679688
911,911,0.003901958465576172
912,912,0.005881786346435547
913,913,0.003840208053588867
914,914,0.005861520767211914
915,915,0.0035521984100341797
916,916,0.003481149673461914
917,917,0.005769968032836914
918,918,0.004538297653198242
919,919,0.006164073944091797
920,920,0.003885030746459961
921,921,0.003777742385864258
922,922,0.007721900939941406
923,923,0.003442049026489258
924,924,0.006542682647705078
925,925,0.0035071372985839844
926,926,0.0036296844482421875
927,927,0.006299257278442383
928,928,0.003968238830566406
929,929,0.00598597526550293
930,930,0.0034008026123046875
931,931,0.0033681392669677734
932,932,0.0064029693603515625
933,933,0.003697633743286133
934,934,0.00772857666015625
935,935,0.0062673091888427734
936,936,0.0062634944915771484
937,937,0.0065059661865234375
938,938,0.0034809112548828125
939,939,0.0062062740325927734
940,940,0.003815174102783203
941,941,0.00362396240234375
942,942,0.007292032241821289
943,943,0.004436492919921875
944,944,0.006506681442260742
945,945,0.004269599914550781
946,946,0.004056215286254883
947,947,0.007201194763183594
948,948,0.004672050476074219
949,949,0.006859779357910156
950,950,0.004777669906616211
951,951,0.0034990310668945312
952,952,0.006334543228149414
953,953,0.005495309829711914
954,954,0.007673978805541992
955,955,0.003304004669189453
956,956,0.0037567615509033203
957,957,0.006335735321044922
958,958,0.0034062862396240234
959,959,0.005939006805419922
960,960,0.0042231082916259766
961,961,0.005532741546630859
962,962,0.008137702941894531
963,963,0.0036377906799316406
964,964,0.006433725357055664
965,965,0.0036220550537109375
966,966,0.004240989685058594
967,967,0.006340503692626953
968,968,0.004318952560424805
969,969,0.008168697357177734
970,970,0.004237651824951172
971,971,0.0042645931243896484
972,972,0.006691694259643555
973,973,0.003428220748901367
974,974,0.00604701042175293
975,975,0.003683328628540039
976,976,0.003481149673461914
977,977,0.006315708160400391
978,978,0.0042073726654052734
979,979,0.00653386116027832
980,980,0.003551483154296875
981,981,0.0035767555236816406
982,982,0.007924795150756836
983,983,0.0035490989685058594
984,984,0.0063517093658447266
985,985,0.004024505615234375
986,986,0.0033953189849853516
987,987,0.007582902908325195
988,988,0.003987312316894531
989,989,0.006115913391113281
990,990,0.005108356475830078
991,991,0.004369974136352539
992,992,0.00638890266418457
993,993,0.0034914016723632812
994,994,0.006516695022583008
995,995,0.009770393371582031
996,996,0.009572267532348633
997,997,0.006421327590942383
998,998,0.004001140594482422
999,999,0.005765199661254883
